ADC
3213
3214
3215
3215
3215
3215
3215
3214
3213
3215
3215
3214
3214
3214
3215
3213
3215
3215
3214
3214
3214
3215
3215
3214
3213
3215
3214
3215
3215
3215
3215
3214
3215
3215
3214
3214
3214
3214
3215
3214
3216
3215
3213
3215
3214
3213
3214
3214
3214
3215
3215
3215
3214
3214
3215
3215
3215
3215
3215
3216
3215
3214
3214
3214
3215
3214
3215
3215
3215
3215
3214
3214
3217
3215
3215
3216
3215
3214
3214
3214
3214
3215
3215
3215
3214
3214
3214
3214
3215
3215
3214
3215
3215
3214
3215
3215
3214
3214
3215
3215
3215
3214
3214
3215
3215
3214
3215
3213
3214
3215
3215
3215
3214
3215
3214
3214
3213
3213
3214
3214
3214
3213
3213
3214
3212
3213
3213
3214
3213
3214
3213
3214
3213
3214
3212
3214
3214
3213
3213
