ADC
3130
3128
3128
3129
3129
3130
3129
3129
3130
3129
3129
3129
3129
3129
3129
3130
3129
3131
3129
3129
3129
3130
3131
3130
3130
3131
3129
3129
3130
3130
3129
3129
3130
3129
3130
3130
3129
3129
3130
3130
3131
3129
3130
3130
3129
3130
3129
3129
3129
3130
3129
3130
3130
3131
3129
3129
3129
3130
3129
3129
3130
3130
3130
3129
3130
3129
3129
3130
3129
3130
3129
3130
3129
3130
3130
3129
3130
3130
3129
3129
3129
3128
3130
3129
3128
3130
3129
3130
3130
3130
3129
3129
3129
3130
3130
3130
3130
3128
3128
3129
3128
3128
3130
3129
3129
3128
3129
3129
3129
3130
3130
3130
3128
3128
3129
3129
3128
3130
3128
3128
3130
3128
3129
3129
3130
3128
3128
3129
3129
3129
3128
3129
3128
3129
3129
3129
3128
3129
3129
